employee_id,week,shift_type
4555,3,evening
4555,4,night
4556,1,evening
4556,2,night
4556,3,night
4556,4,evening
4557,1,night
4557,2,evening
4557,3,evening
4557,4,night
4558,1,night
4558,2,evening
4558,3,morning
4558,4,evening
4559,1,evening
4559,2,evening
4559,3,evening
4559,4,morning
4560,1,evening
4560,2,morning
4560,3,evening
4560,4,morning
4561,1,night
4561,2,night
4561,3,night
4561,4,morning
4562,1,evening
4562,2,night
4562,3,morning
4562,4,evening
4563,1,evening
4563,2,night
4563,3,morning
4563,4,morning
4564,1,evening
4564,2,morning
4564,3,morning
4564,4,morning
4565,1,morning
4565,2,night
4565,3,morning
4565,4,night
4566,1,morning
4566,2,morning
4566,3,evening
4566,4,evening
4567,1,night
4567,2,night
4567,3,night
4567,4,morning
4568,1,night
4568,2,night
4568,3,evening
4568,4,morning
4569,1,evening
4569,2,night
4569,3,morning
4569,4,morning
4570,1,evening
4570,2,night
4570,3,evening
4570,4,morning
4571,1,night
4571,2,night
4571,3,evening
4571,4,night
4572,1,evening
4572,2,evening
4572,3,evening
4572,4,evening
4573,1,morning
4573,2,evening
4573,3,morning
4573,4,night
4574,1,morning
4574,2,morning
4574,3,evening
4574,4,evening
4575,1,evening
4575,2,evening
4575,3,night
4575,4,evening
4576,1,evening
4576,2,morning
4576,3,night
4576,4,evening
4577,1,morning
4577,2,night
4577,3,night
4577,4,night
4578,1,night
4578,2,morning
4578,3,evening
4578,4,night
4579,1,night
4579,2,morning
4579,3,evening
4579,4,evening
4580,1,evening
4580,2,evening
4580,3,morning
4580,4,morning
4581,1,morning
4581,2,night
4581,3,morning
4581,4,night
4582,1,evening
4582,2,evening
4582,3,morning
4582,4,night
4583,1,morning
4583,2,night
4583,3,evening
4583,4,morning
4584,1,morning
4584,2,evening
4584,3,evening
4584,4,evening
4585,1,evening
4585,2,evening
4585,3,evening
4585,4,morning
4586,1,night
4586,2,evening
4586,3,morning
4586,4,evening
4587,1,morning
4587,2,morning
4587,3,morning
4587,4,morning
4588,1,morning
4588,2,night
4588,3,night
4588,4,night
4589,1,evening
4589,2,evening
4589,3,morning
4589,4,night
4590,1,night
4590,2,night
4590,3,night
4590,4,evening
4591,1,evening
4591,2,evening
4591,3,morning
4591,4,morning
4592,1,evening
4592,2,evening
4592,3,evening
4592,4,night
4593,1,morning
4593,2,night
4593,3,evening
4593,4,night
4594,1,night
4594,2,night
4594,3,night
4594,4,night
4595,1,morning
4595,2,morning
4595,3,night
4595,4,night
4596,1,night
4596,2,evening
4596,3,evening
4596,4,night
4597,1,morning
4597,2,morning
4597,3,night
4597,4,morning
4598,1,evening
4598,2,evening
4598,3,night
4598,4,night
4599,1,night
4599,2,night
4599,3,evening
4599,4,morning
4600,1,morning
4600,2,morning
4600,3,evening
4600,4,evening
4601,1,morning
4601,2,night
4601,3,night
4601,4,evening
4602,1,night
4602,2,morning
4602,3,night
4602,4,night
4603,1,night
4603,2,evening
4603,3,evening
4603,4,morning
4604,1,morning
4604,2,morning
4604,3,evening
4604,4,evening
4605,1,morning
4605,2,evening
4605,3,evening
4605,4,evening
4606,1,morning
4606,2,night
4606,3,night
4606,4,night
4607,1,morning
4607,2,evening
4607,3,night
4607,4,evening
4608,1,morning
4608,2,night
4608,3,evening
4608,4,morning
4609,1,evening
4609,2,evening
4609,3,evening
4609,4,morning
4610,1,evening
4610,2,night
4610,3,morning
4610,4,morning
4611,1,morning
4611,2,night
4611,3,night
4611,4,evening
4612,1,morning
4612,2,night
4612,3,morning
4612,4,morning
4613,1,night
4613,2,evening
4613,3,morning
4613,4,morning
4614,1,morning
4614,2,night
4614,3,morning
4614,4,night
4615,1,night
4615,2,evening
4615,3,morning
4615,4,night
4616,1,evening
4616,2,evening
4616,3,evening
4616,4,morning
4617,1,morning
4617,2,evening
4617,3,evening
4617,4,morning
4618,1,night
4618,2,night
4618,3,night
4618,4,night
4619,1,evening
4619,2,morning
4619,3,morning
4619,4,morning
4620,1,night
4620,2,night
4620,3,evening
4620,4,morning
4621,1,evening
4621,2,morning
4621,3,evening
4621,4,evening
4622,1,evening
4622,2,morning
4622,3,night
4622,4,night
4623,1,night
4623,2,morning
4623,3,morning
4623,4,evening
4624,1,morning
4624,2,morning
4624,3,morning
4624,4,evening
4625,1,night
4625,2,morning
4625,3,morning
4625,4,morning
4626,1,morning
4626,2,night
4626,3,evening
4626,4,evening
4627,1,morning
4627,2,morning
4627,3,night
4627,4,morning
4628,1,evening
4628,2,evening
4628,3,evening
4628,4,morning
4629,1,morning
4629,2,morning
4629,3,morning
4629,4,evening
4630,1,morning
4630,2,night
4630,3,night
4630,4,morning
4631,1,morning
4631,2,night
4631,3,morning
4631,4,night
4632,1,night
4632,2,morning
4632,3,morning
4632,4,night
4633,1,evening
4633,2,night
4633,3,evening
4633,4,night
4634,1,evening
4634,2,evening
4634,3,evening
4634,4,evening
4635,1,evening
4635,2,evening
4635,3,night
4635,4,morning
4636,1,night
4636,2,morning
4636,3,evening
4636,4,night
4637,1,evening
4637,2,night
4637,3,night
4637,4,morning
4638,1,morning
4638,2,night
4638,3,morning
4638,4,night
4639,1,morning
4639,2,morning
4639,3,morning
4639,4,night
4640,1,evening
4640,2,evening
4640,3,evening
4640,4,evening
4641,1,morning
4641,2,morning
4641,3,evening
4641,4,evening
4642,1,morning
4642,2,morning
4642,3,evening
4642,4,evening
4643,1,evening
4643,2,evening
4643,3,night
4643,4,night
4644,1,evening
4644,2,evening
4644,3,night
4644,4,evening
4645,1,night
4645,2,morning
4645,3,night
4645,4,morning
4646,1,night
4646,2,evening
4646,3,morning
4646,4,night
4647,1,evening
4647,2,night
4647,3,evening
4647,4,morning
4648,1,night
4648,2,morning
4648,3,morning
4648,4,evening
4649,1,evening
4649,2,evening
4649,3,morning
4649,4,morning
4650,1,morning
4650,2,evening
4650,3,night
4650,4,morning
4651,1,evening
4651,2,morning
4651,3,evening
4651,4,evening
4652,1,night
4652,2,evening
4652,3,morning
4652,4,night
4653,1,morning
4653,2,morning
4653,3,evening
4653,4,evening
4654,1,night
4654,2,evening
4654,3,morning
4654,4,night
4655,1,evening
4655,2,morning
4655,3,morning
4655,4,evening
4656,1,night
4656,2,evening
4656,3,night
4656,4,evening
4657,1,evening
4657,2,evening
4657,3,morning
4657,4,evening
4658,1,morning
4658,2,night
4658,3,evening
4658,4,evening
4659,1,evening
4659,2,evening
4659,3,night
4659,4,evening
4660,1,morning
4660,2,night
4660,3,evening
4660,4,evening
4661,1,morning
4661,2,evening
4661,3,morning
4661,4,morning
4662,1,night
4662,2,morning
4662,3,night
4662,4,night
4663,1,morning
4663,2,evening
4663,3,morning
4663,4,morning
4664,1,evening
4664,2,night
4664,3,morning
4664,4,night
4665,1,night
4665,2,evening
4665,3,morning
4665,4,morning
4666,1,morning
4666,2,evening
4666,3,morning
4666,4,morning
4667,1,night
4667,2,morning
4667,3,night
4667,4,morning
4668,1,night
4668,2,evening
4668,3,night
4668,4,evening
4669,1,morning
4669,2,morning
4669,3,night
4669,4,evening
4670,1,evening
4670,2,evening
4670,3,evening
4670,4,morning
4671,1,evening
4671,2,evening
4671,3,morning
4671,4,evening
4672,1,morning
4672,2,morning
4672,3,evening
4672,4,night
4673,1,evening
4673,2,morning
4673,3,night
4673,4,evening
4674,1,morning
4674,2,night
4674,3,night
4674,4,evening
4675,1,evening
4675,2,morning
4675,3,night
4675,4,morning
4676,1,morning
4676,2,night
4676,3,evening
4676,4,evening
4677,1,evening
4677,2,morning
4677,3,evening
4677,4,night
4678,1,night
4678,2,evening
4678,3,evening
4678,4,evening
4679,1,morning
4679,2,night
4679,3,night
4679,4,morning
4680,1,night
4680,2,morning
4680,3,evening
4680,4,night
4681,1,evening
4681,2,evening
4681,3,evening
4681,4,night
4682,1,night
4682,2,night
4682,3,night
4682,4,night
4683,1,evening
4683,2,night
4683,3,evening
4683,4,evening
4684,1,night
4684,2,evening
4684,3,night
4684,4,evening
4685,1,morning
4685,2,morning
4685,3,evening
4685,4,night
4686,1,night
4686,2,night
4686,3,morning
4686,4,evening
4687,1,morning
4687,2,morning
4687,3,morning
4687,4,morning
4688,1,night
4688,2,morning
4688,3,night
4688,4,night
4689,1,morning
4689,2,night
4689,3,morning
4689,4,morning
4690,1,night
4690,2,morning
4690,3,morning
4690,4,morning
4691,1,night
4691,2,morning
4691,3,morning
4691,4,night
4692,1,night
4692,2,evening
4692,3,morning
4692,4,evening
4693,1,evening
4693,2,evening
4693,3,morning
4693,4,night
4694,1,evening
4694,2,night
4694,3,morning
4694,4,evening
4695,1,night
4695,2,morning
4695,3,evening
4695,4,night
4696,1,morning
4696,2,night
4696,3,morning
4696,4,evening
4697,1,night
4697,2,night
4697,3,evening
4697,4,evening
4698,1,evening
4698,2,evening
4698,3,evening
4698,4,evening
4699,1,morning
4699,2,evening
4699,3,night
4699,4,morning
4700,1,evening
4700,2,morning
4700,3,morning
4700,4,night
4701,1,night
4701,2,night
4701,3,night
4701,4,evening
4702,1,morning
4702,2,evening
4702,3,morning
4702,4,night
4703,1,evening
4703,2,morning
4703,3,evening
4703,4,night
4704,1,evening
4704,2,night
4704,3,evening
4704,4,evening
4705,1,evening
4705,2,evening
4705,3,morning
4705,4,morning
4706,1,evening
4706,2,morning
4706,3,morning
4706,4,night
4707,1,night
4707,2,morning
4707,3,morning
4707,4,night
4708,1,night
4708,2,evening
4708,3,morning
4708,4,night
4709,1,morning
4709,2,night
4709,3,night
4709,4,morning
4710,1,evening
4710,2,morning
4710,3,night
4710,4,evening
4711,1,morning
4711,2,morning
4711,3,night
4711,4,morning
4712,1,night
4712,2,evening
4712,3,evening
4712,4,night
4713,1,night
4713,2,morning
4713,3,morning
4713,4,evening
4714,1,morning
4714,2,morning
4714,3,evening
4714,4,night
4715,1,morning
4715,2,morning
4715,3,morning
4715,4,night
4716,1,evening
4716,2,evening
4716,3,morning
4716,4,morning
4717,1,evening
4717,2,morning
4717,3,evening
4717,4,evening
4718,1,night
4718,2,night
4718,3,night
4718,4,evening
4719,1,night
4719,2,morning
4719,3,morning
4719,4,morning
4720,1,evening
4720,2,morning
4720,3,evening
4720,4,night
4721,1,night
4721,2,night
4721,3,evening
4721,4,morning
4722,1,evening
4722,2,evening
4722,3,evening
4722,4,night
4723,1,morning
4723,2,evening
4723,3,evening
4723,4,morning
4724,1,evening
4724,2,night
4724,3,evening
4724,4,evening
4725,1,evening
4725,2,morning
4725,3,morning
4725,4,night
4726,1,morning
4726,2,evening
4726,3,morning
4726,4,morning
4727,1,night
4727,2,evening
4727,3,night
4727,4,morning
4728,1,morning
4728,2,night
4728,3,morning
4728,4,night
4729,1,evening
4729,2,morning
4729,3,night
4729,4,night
4730,1,night
4730,2,night
4730,3,night
4730,4,morning
4731,1,night
4731,2,evening
4731,3,evening
4731,4,morning
4732,1,evening
4732,2,morning
4732,3,evening
4732,4,night
4733,1,night
4733,2,night
4733,3,night
4733,4,evening
4734,1,morning
4734,2,night
4734,3,evening
4734,4,morning
4735,1,morning
4735,2,morning
4735,3,night
4735,4,evening
4736,1,morning
4736,2,evening
4736,3,morning
4736,4,night
4737,1,evening
4737,2,morning
4737,3,evening
4737,4,night
4738,1,morning
4738,2,night
4738,3,morning
4738,4,morning
4739,1,morning
4739,2,evening
4739,3,night
4739,4,evening
4740,1,evening
4740,2,evening
4740,3,morning
4740,4,night
4741,1,evening
4741,2,evening
4741,3,evening
4741,4,evening
4742,1,evening
4742,2,evening
4742,3,night
4742,4,evening
4743,1,evening
4743,2,night
4743,3,night
4743,4,evening
4744,1,morning
4744,2,morning
4744,3,evening
4744,4,morning
4745,1,morning
4745,2,morning
4745,3,night
4745,4,evening
4746,1,evening
4746,2,morning
4746,3,evening
4746,4,morning
4747,1,night
4747,2,evening
4747,3,night
4747,4,night
4748,1,evening
4748,2,morning
4748,3,morning
4748,4,evening
4749,1,evening
4749,2,night
4749,3,evening
4749,4,night
4750,1,night
4750,2,night
4750,3,morning
4750,4,night
4751,1,evening
4751,2,morning
4751,3,evening
4751,4,evening
4752,1,evening
4752,2,morning
4752,3,evening
4752,4,evening
4753,1,night
4753,2,night
4753,3,night
4753,4,morning
4754,1,evening
4754,2,morning
4754,3,evening
4754,4,morning
4755,1,evening
4755,2,morning
4755,3,evening
4755,4,morning
4756,1,evening
4756,2,night
4756,3,morning
4756,4,night
4757,1,evening
4757,2,night
4757,3,night
4757,4,evening
4758,1,evening
4758,2,morning
4758,3,evening
4758,4,morning
4759,1,morning
4759,2,morning
4759,3,night
4759,4,evening
4760,1,night
4760,2,night
4760,3,night
4760,4,morning
4761,1,night
4761,2,evening
4761,3,evening
4761,4,night
4762,1,morning
4762,2,night
4762,3,morning
4762,4,night
4763,1,morning
4763,2,night
4763,3,evening
4763,4,morning
4764,1,night
4764,2,night
4764,3,evening
4764,4,evening
4765,1,night
4765,2,evening
4765,3,night
4765,4,evening
4766,1,morning
4766,2,evening
4766,3,evening
4766,4,morning
4767,1,night
4767,2,morning
4767,3,morning
4767,4,evening
4768,1,morning
4768,2,evening
4768,3,night
4768,4,morning
4769,1,morning
4769,2,night
4769,3,morning
4769,4,morning
4770,1,night
4770,2,evening
4770,3,morning
4770,4,evening
4771,1,evening
4771,2,evening
4771,3,evening
4771,4,evening
4772,1,evening
4772,2,evening
4772,3,morning
4772,4,night
4773,1,evening
4773,2,evening
4773,3,night
4773,4,morning
4774,1,evening
4774,2,morning
4774,3,evening
4774,4,night
4775,1,night
4775,2,night
4775,3,evening
4775,4,evening
4776,1,night
4776,2,night
4776,3,evening
4776,4,night
4777,1,night
4777,2,evening
4777,3,morning
4777,4,evening
4778,1,morning
4778,2,evening
4778,3,evening
4778,4,night
4779,1,evening
4779,2,night
4779,3,morning
4779,4,morning
4780,1,morning
4780,2,night
4780,3,morning
4780,4,evening
4781,1,evening
4781,2,evening
4781,3,evening
4781,4,morning
4782,1,morning
4782,2,evening
4782,3,night
4782,4,evening
4783,1,morning
4783,2,morning
4783,3,evening
4783,4,night
4784,1,evening
4784,2,evening
4784,3,evening
4784,4,night
4785,1,evening
4785,2,morning
4785,3,night
4785,4,evening
4786,1,evening
4786,2,night
4786,3,evening
4786,4,night
4787,1,evening
4787,2,evening
4787,3,morning
4787,4,morning
4788,1,morning
4788,2,morning
4788,3,night
4788,4,night
4789,1,morning
4789,2,morning
4789,3,night
4789,4,night
4790,1,night
4790,2,morning
4790,3,evening
4790,4,evening
4791,1,morning
4791,2,morning
4791,3,morning
4791,4,morning
4792,1,evening
4792,2,evening
4792,3,evening
4792,4,morning
4793,1,morning
4793,2,night
4793,3,morning
4793,4,morning
4794,1,morning
4794,2,night
4794,3,morning
4794,4,evening
4795,1,evening
4795,2,night
4795,3,morning
4795,4,evening
4796,1,morning
4796,2,night
4796,3,evening
4796,4,night
4797,1,evening
4797,2,night
4797,3,evening
4797,4,evening
4798,1,evening
4798,2,night
4798,3,morning
4798,4,evening
4799,1,morning
4799,2,morning
4799,3,evening
4799,4,evening
4800,1,night
4800,2,morning
4800,3,evening
4800,4,evening
4801,1,morning
4801,2,morning
4801,3,night
4801,4,morning
4802,1,night
4802,2,evening
4802,3,night
4802,4,night
4803,1,morning
4803,2,morning
4803,3,morning
4803,4,night
4804,1,evening
4804,2,morning
4804,3,night
4804,4,night
4805,1,morning
4805,2,night
4805,3,evening
4805,4,morning
4806,1,night
4806,2,evening
4806,3,morning
4806,4,night
4807,1,evening
4807,2,evening
4807,3,evening
4807,4,evening
4808,1,evening
4808,2,morning
4808,3,evening
4808,4,evening
4809,1,night
4809,2,morning
4809,3,night
4809,4,morning
4810,1,night
4810,2,night
4810,3,morning
4810,4,evening
4811,1,morning
4811,2,morning
4811,3,evening
4811,4,night
4812,1,night
4812,2,evening
4812,3,night
4812,4,night
4813,1,evening
4813,2,morning
4813,3,morning
4813,4,night
4814,1,morning
4814,2,evening
4814,3,morning
4814,4,night
4815,1,evening
4815,2,morning
4815,3,evening
4815,4,morning
4816,1,morning
4816,2,night
4816,3,evening
4816,4,night
4817,1,night
4817,2,evening
4817,3,evening
4817,4,night
4818,1,morning
4818,2,morning
4818,3,evening
4818,4,evening
4819,1,night
4819,2,morning
4819,3,night
4819,4,morning
4820,1,evening
4820,2,night
4820,3,night
4820,4,evening
4821,1,morning
4821,2,evening
4821,3,night
4821,4,morning
4822,1,morning
4822,2,night
4822,3,morning
4822,4,evening
4823,1,evening
4823,2,morning
4823,3,night
4823,4,night
4824,1,morning
4824,2,evening
4824,3,morning
4824,4,morning
4825,1,evening
4825,2,night
4825,3,night
4825,4,night
4826,1,evening
4826,2,evening
4826,3,morning
4826,4,morning
4827,1,night
4827,2,evening
4827,3,morning
4827,4,morning
4828,1,night
4828,2,night
4828,3,night
4828,4,evening
4829,1,night
4829,2,morning
4829,3,evening
4829,4,evening
4830,1,night
4830,2,morning
4830,3,evening
4830,4,night
4831,1,evening
4831,2,evening
4831,3,night
4831,4,evening
4832,1,night
4832,2,morning
